,Sentiment,Message
4352,1,the measures result from the statutory joint negotiations with employees which started in february and concerned all operations in the country .
4353,1,"the ntsb said investigators are set to conduct sight distance tests on july 18 , using trains similar to those involved in the accident ."
4354,2,the number of salaried employees and group administration employees to be dismissed from the sievi units is 17 .
4355,1,"the pine oil project is related to the upgrade of the chemical recovery plant of upm at its pulp mill in kymi , southern finland ."
4356,1,"the product range includes marinated olives , cold cuts , and pates , for eample ."
4357,1,the statutory negotiations at headquarters are part of this decrease .
4358,1,"the talks concerned about 160 people in finland and the initial estimate was for about 35 redundancies , fiskars said ."
4359,1,the terms and conditions of the year 2003 stock option scheme were published in a stock echange release on 31 march 2003 .
4360,2,the total number of filling stations has been on the decrease recently .
4361,1,these restrictions do not apply to statutory dividends .
4362,1,"this action follows personnel negotiations concerning elcoteq se , finnish branch , elcoteq finland oy and elcoteq design center oy ."
4363,1,"unbelievably , the company that makes them - fiskars corporation - was formed in 1649 when a dutch merchant named peter thorwoste was given a charter to establish a blast furnace and forging operation in the small finnish village of fiskars ."
4364,2,"we have also cut our price projections for paper and packaging , '' an analyst with goldman sachs said on a note on monday ."
4365,1,why put up costly cell phone towers in thinly populated areas when a few balloons would do ?
4366,1,"viking line has also been forced to alter its timetable so that ferries traveling from stockholm to helsinki , finland , only depart at night ."
4367,1,yakima created the position for him after emerging from economic downturns of its own .
4368,1,"zip , '' eperts warned tuesday ."
4369,2,finnish industrial group ruukki group has brought counter action against finnish metal company rautaruukki in the dispute concerning the names of the companies .
4370,1,"this one was at one time targeted for june 5 , but if we had to guess , it 's been pushed back -- maybe we 're crazy , but we feel like it has n't leaked enough to meet that date at this point ."
4371,2,border guard service has banned the mooring of the company car-shipping ferry on its test travel at the railroad-car terminal of the russian port as the border checkpoint is not yet ready .
4372,2,`` those uncertainties cloud the long-term outlook . ''
4373,2,"20 october 2010 - finnish environmental management company lassila & tikanoja oyj hel : lat1v , or l&t , said monday it epects its operating profit , ecluding non-recurring items , for the whole 2010 to be slightly lower than in 2009 ."
4374,2,"according to finnish petrol station chain st1 's managing director kim wiio , the company was forced to make purchases with rising prices in the first half of 2008 , and now consumer prices are going down almost daily due to competition ."
4375,2,"according to the latvian business register , uponor latvia closed in red with lvl 99,000 eur 139,538.17 usd 194,556.48 on turnover of lvl 2.346 mn for 2009 ."
4376,2,"dolce & gabbana has asked the european union to declare marimekko corporation 's `` unikko '' floral pattern trademark invalid , in a continuing dispute between the two companies ."
4377,2,finnair said that the cancellation of flights would cause daily losses of  20ac 2.5 million us$ 3 million .
4378,2,"food sales totalled eur 323.5 mn in october 2009 , representing a decrease of 5.5 % from october 2008 ."
4379,2,"adp news - may 29 , 2009 - bank of america bofa downgraded today its ratings on swedish-finnish paper maker stora enso oyj hel : sterv and on finnish sector player upm-kymmene oyj hel : upm1v to `` underperf"
4380,2,operating profit ecluding non-recurring items totaled eur 5.4 mn compared to eur 5.5 mn in the corresponding period in 2007 .
4381,2,"raute reported a loss per share of eur0 .86 for the first half of 2009 , against eps of eur0 .74 in the corresponding period of 2008 ."
4382,2,the air traffic of finland has been in stoppage since then .
4383,2,the hack had been etra nefarious because the tweets activated without being clicked on - it was enough for web surfers to move their mouse cursors over them .
4384,2,the move was triggered by weak demand for forestry equipment and the uncertain market situation .
4385,2,the situation of coated magazine printing paper will continue to be weak .
4386,2,a high court in finland has fined seven local asphalt companies more than   lion ( $ 117 million ) for operating a cartel .
4387,2,"the estonian electronic components factory , elcoteq , is running out of material because of the closure of air traffic ."
4388,2,"all the ferries had run into trouble just outside the stockholm archipelago , made up of more than 20,000 islands ."
4389,2,and u.s. energy eecutives say high steel prices are threatening energy eploration .
4390,2,"as capacity was cut with 1.4 % , the passenger load factor was down 7.8 percentage points ."
4391,2,"at present , the trade mark pit-produkt is little-known outside the north-west of russia ."
4392,2,"copper , lead and nickel also dropped ... hbos ( hbos ) plummeted 20 % to 70.3 pence after saying this year+ ??"
4393,2,"divisional sales demand in the half remained `` inconsistent '' , it added ."
4394,2,"during the strike , finnair estimates to incur a net loss of between eur2m and eur2 .5 m per day ."
4395,2,earnings per share ( eps ) dropped to eur 0.21 from eur 0.31 .
4396,2,emsa deputy chairman of the board juri lember told bns on wednesday that this was the first time he heard about the strike as the swedish side had not informed the estonian union yet .
4397,2,"finnair 's passenger load factor , which measures the number of sold seats as a share of all available seats , dropped by 1.3 percentage points to 76.7 % in september ."
4398,2,"frost sold shares for $ 19 million at $ 6.06-7 .12 per share , compared with friday 's high of $ 11.33 and low of $ 10.14 ."
4399,2,full-year operating result for 2008 was 3.6 million negative .
4400,2,glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .
4401,2,"in q1 of 2009 , the company 's result before taes from continuing operations , ecluding non-recurring items , totalled eur -0.4 mn , compared to eur -0.1 mn in the corresponding period in 2008 ."
4402,2,kone said in court papers that the union action delayed repairs to elevators at the federal courthouse on jan. 21 and the saltonstall state office building on jan. 23 .
4403,2,l&t 's net profit for the whole 2010 dropped to eur 36 million from eur 45 million for 2009 .
4404,2,"lassila & tikanoja 's operating profit ecluding non-recurring and imputed items for the second quarter was eur11 .3 m , down from eur13 .8 m a year ago ."
4405,2,last year 's third quarter result had been burdened by costs stemming from restructuring in the us .
4406,2,"many of the commercial vessels had got stuck in the narrow bay of bothnia , where the ice is thicker , and around the aaland islands ."
4407,2,"net cash flow from operating activities was a negative eur 3.1 mn , compared to eur 23.3 mn in the corresponding period in 2009 ."
4408,2,"net cash from operating activities was a negative eur 0.3 mn , compared to eur 30.9 mn in 2009 ."
4409,2,net sales dropped by 6 % year-on-year to eur 11.9 million .
4410,2,net sales have been eaten by the weak us dollar .
4411,2,"nordic banks have already had to write off sizable loans in latvia , with swedbank , nordea , dnb nor and seb reporting combined losses in ecess of $ 1.35 billion in the period 2007 to 2010 against a backdrop of near economic meltdown in latvia ."
4412,1,nordic walking was first used as a summer training method by cross-country skiers .
4413,2,okmetic epects its net sales for the first half of 2009 to be less than in 2008 .
4414,2,"on top of that , the us commerce department published worse-than-epected construction spending figures for november ."
4415,1,operating loss landed at eur39m including one-offs and at eur27m ecluding one-offs .
4416,2,"operating profit , ecluding non-recurring items , totaled eur 0.2 mn , down from eur 0.8 mn in the corresponding period in 2006 ."
4417,2,"operating profit , ecluding non-recurring items , totalled eur 1.0 mn , down from eur 1.6 mn ."
4418,2,"operating profit , ecluding non-recurring items , totalled eur 2.2 mn , down from eur 2.7 mn in the corresponding period in 2008 ."
4419,2,"operating profit ecluding non-recurring items amounted to eur 40.6 mn , down from eur 57.3 mn year-on-year ."
4420,2,operating profit ecluding non-recurring items was eur 7.8 million compared to eur 11.2 million .
4421,2,relations with the city have been further damaged by comments from mr ashley criticising city investors and analysts as `` cry babies '' .
4422,2,reported operating margin was a negative 5.9 % .
4423,2,stora chief eecutive jouko karvinen has described the russian tariff hikes as a threat to the future of the forest products industry in finland .
4424,2,swedbank 's shares have been hardest hit of the swedish banks by the ongoing international financial crisis .
4425,2,the acquisition of +_landsbanken sverige in 2009 burdened the performance with eur 3.0 mn .
4426,2,"the currency effect had a 3.0 pct , or 20 mln euro ( $ 31.3 mln ) , negative impact on the revenue ."
4427,2,the finnish company previously said its operating result will be lower than the break-even posted a year earlier .
4428,2,the maritime administration said the ships had ignored warnings about the icy conditions .
4429,2,"the offer , deemed too low by finnlines ' board , stands until 4 pm tomorrow ."
4430,2,"the period 's sales dropped to eur 30.6 million from eur 38.3 million , according to the interim report , released today ."
4431,2,the recent troubles simply make neteller cheaper .
4432,2,the union filed a grievance over the company 's overtime assignment policies .
4433,2,"therefore , the company 's 2005 result will remain weaker than that of 2004 ."
4434,2,vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .
4435,2,"`` the considerably weaker u.s. dollar and british pound had an impact on sales and average prices in euros , '' upm said ."
4436,2,"`` the implementation of these programs has had , and will have , negative impacts on 2006 and 2007 earnings , '' mr meiklejohn said ."
4437,2,"`` we can say that the number of deals has become normalized by the moment , and therefore we have decided to devalue our apartments now on sale , '' he added ."
4438,2,"`` we cut our frequency to new york last year , which eplains the fall , '' he said ."
4439,2,"`` we see that the market continues to be tight in magazine papers , and our target is to close the deals by the end of the year . ''"
4440,2,a survey conducted by taloustutkimus for sampo life shows that companies are badly prepared to losing key staff members .
4441,2,"agricultural newspaper maaseudun tulevaisuus had 318,000 readers , representing a decrease of 6 % ."
4442,2,"at 1411 cet , arcelormittal had lost 7.26 % to eur 17.38 on euronet paris , coming at the lead of the blue-chip fallers ."
4443,2,cash flow from operations in january-december 2008 was a negative eur 18.1 mn compared to eur 39.0 mn in the corresponding period in 2007 .
4444,2,eps dropped to eur0 .2 from eur0 .3 .
4445,2,"kiosk and cinema operations have suffered , in particular ."
4446,2,kone shares dropped 4.1 percent to  20ac 43 us$ 55.77 in helsinki .
4447,2,ramirent made 18 million kroons eur 1.15 mln loss last year ; the year before the company was 7.3 million kroons in the black .
4448,2,return on capital employed roce was a negative 2.3 % compared to 11.3 % in 2007 .
4449,2,stora enso 's target has been cut to eur 4.85 from eur 5.55 and holmen 's target -- to sek 135 from sek 150 .
4450,2,the dismissed staff members will now take the matter to court unless it can be settled outside .
4451,2,"the eu commission said earlier it had fined thyssenkrupp , united technologies corp 's otis , schindler ag and kone oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years ."
4452,2,"the one dark spot on the horizon , however , was the company 's performance in the finnish bottled water market ."
4453,2,"the period 's sales dropped to eur30 .6 m from eur38 .3 m , according to the interim report , released today ."
4454,2,"yit lodged counter claims against neste oil totaling some eur25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project ."
4455,0,"` the stable outlook reflects nokia 's strong market position in the global mobile handset market , strong cash flow generation , and very conservative balance sheet , ' said raab ."
4456,0,"these financing arrangements will enable the company to ensure , in line with its treasury policy , that it has sufficient financial instruments at its disposal for its potential capital requirements ."
4457,0,"according to karhinen , op-pohjola is an eciting enterprise because the cooperation will bring huge opportunities for customers and the company itself ."
4458,0,"based upon its unique fiber epertise and innovative approach , the company has a strong market position in several business areas in which it operates ."
4459,0,"efficiency improvement measures 20 january 2010 - finnish stationery and gift retailer tiimari hel : tii1v said today that it will continue to improve its operational efficiency , by focusing on its profitable core operations ."
4460,0,efore 's results for the last quarter showed an even faster improvement as the company managed to better source its components .
4461,0,technical indicators for the stock are bullish and s&p gives nok a positive 4 stars out of 5 buy ranking .
4462,0,"the broker highlights cargotec as its preferred stock in the sector , as it is a pure play on global cargo and container handling , and it epects it to play an active role in further consolidating the industry ."
4463,0,"the restructuring creates a more efficient organization with increased operational focus and stable profitability , and leads to more efficient production , said bo annvik , head of specialty stainless ."
4464,0,"`` we 're delighted with the move '' says morna cowie , co-owner , above , `` it 's double the size of our current shop and has a lovely feel to it . ''"
4465,0,elcoteq has a proven track record in electronics manufacturing services ( ems ) and a global factory network coupled with modern manufacturing equipment and consistent systems and processes .
4466,1,"previously , the company also delivered about 70 % of the steel used in oasis of the seas , allure of the seas ' sister ship completed last year ."
4467,0,the main strength of the cooperation project lies in merging the know-how of two large companies .
4468,0,"the dutch broker noted that nokian tyres reported a good first quarter in 2006 , above or in line with consensus ."
4469,0,"the nokian tyre proves its high safety ecellently in the important driving qualities stability with mark 1.4 , handling 1.5 and braking on wet road with 1.9 ."
4470,0,"the respondents praised finnair 's reliability , finnishness , and understanding of its target group ."
4471,1,this ideally placed them in a position to tap into the potential of clean technology .
4472,0,"the long-standing partnership and commitment enable both parties to develop their respective operations , and esl shipping will also have the opportunity to update its fleet and improve its efficiency ."
4473,0,"thanks to his wide contact network and good knowledge of market and business environment , he will give a great contribution to the further development of our indian operations '' , tells incap 's president & ceo juhani hanninen ."
4474,1,a comprehensive range of cut-to-length and slitting services will allow ruukki in particular to serve light engineering customers who relocate their production to the st. petersburg area .
4475,1,"creating interfaces that are more similar to interactions in the real world can enable eperiences that are more natural and intuitive , in the same way that modern games and movies are more immersive through the use of realistic 3-d graphics ."
4476,1,fiskars will be undertaking community projects throughout the uk and they are also on the lookout for local volunteers who are interested in helping out with the selected restoration projects .
4477,1,"internet business news - -_ 1995-2006 m2 communications ltd as part of a drive to protect users of its internet banking service , barclays bank has announced that it is to recommend f-secure internet security to its customers ."
4478,0,"tieto was looking for an energy solution which would best support the idea of sustainable development , and we were happy to be able to provide such a solution , saysjouni haikarainen , vice president , fortum ."
4479,1,"according to rautaruukki , the company wants to promote the use of emission-free energy sources ."
4480,1,atria chose the delight to attract consumers in the 25-45 age group to its atria fresh range of microwaveable meals .
4481,0,"i use natural fibers to make the clothes more comfortable , to allow your skin to breathe and to be eco-friendly ."
4482,1,"in addition , a good biological durability is achieved . ''"
4483,1,"the newly-completed allure of the seas and its identical sister ship , oasis of the seas , which was completed last year are the world 's largest cruise ships ."
4484,1,the recruits who have completed the k-retailer trainee program are qualified to start a career as independent retailers in k-stores .
4485,1,"wins 98 % acceptance 23 december 2009 - finnish industrial machinery company metso oyj ( hel : meo1v ) said today it will complete its takeover offer for tetile company tamfelt oyj abp ( hel : tafks ) , after acquiring 98 % of its shares and votes ."
4486,0,"`` we love activision 's fresh , colorful approach to rapala : we fish , '' said kelly brockpahler , rapala ."
4487,1,"a light , bright and pretty addition to your life , it will also keep a few pennies in your bank account ."
4488,1,all amer sports companies develop and manufacture technically advanced products that improve the performance of active sports participants .
4489,0,at the same time i am delighted by the fact that we were able to accomplish the organization with our own team members .
4490,1,"in addition , we will launch a versatile online service to complete the traditional printed newspaper , mr. valkama says ."
4491,1,"stora enso said delight was suitable for a wide range of applications including food , cosmetics , home decoration and leisure products ."
4492,0,we are very proud to be able to use this kind of innovative mobile service for voting in elections .
4493,0,"tim cockroft brings with him an ecellent track record having more than 18 years eperience ; moreover , tim has successfully developed the capital markets operations at kaupthing singer & friedlander involving corporate finance and broking with a focus on mid-market companies ."
4494,1,the board further said the company omitted to tender for a substantial part of the works and as such they had rightfully been found non-responsive by the evaluation team .
4495,0,"`` after a long , unprofitable period the food division posted a profitable result , which speaks of a healthier cost structure and a new approach in business operations , '' rihko said ."
4496,0,"`` while concerns remain longer term , size and scale may enable nokia to hold on to its newfound margin improvements in the near term , '' the analyst wrote ."
4497,0,"continuing operations turned an operating loss of eur 0.1 mn , a slight improvement from a loss of eur 0.2 mn a year earlier ."
4498,0,earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .
4499,0,"w+ærtsil+æ 's solution has been selected for its low fuel consumption , environmentally sound technology , and global service support ."
4500,0,"dirk jones , head of financial institutions client sales management , gts , citigroup , inc , said , ` citi is etremely pleased to be providing global custody services to pohjola group bank ."
4501,0,the company said it estimates to make a slight profit thanks to cost-cutting measures .
4502,0,"the previously concluded adaptation measures , concerning other staff , were adequate for the time being , and the planning operations continue as before at the plant , the company said ."
4503,0,"the previously concluded adaptation measures concerning the other personnel are adequate for the time being , raute said ."
4504,0,"` after fiing our home-base , cutting costs and closing the non-profitable units , we are now looking at going forward , ' she said ."
4505,0,"29 september , 2010 finnish waste management and recycling company lassila & tikanoja epands its operations in russia by introducing its recently completed recycling plant in the city of dubna near moscow ."
4506,0,"rory fitzgerald , general manager , operations , bristol port , said : `` with the use of low maintenance technology we can save up to 30 per cent on servicing , plus the load sensing hydraulics can save us an etra 15 to 30 per cent on fuel consumption . ''"
4507,1,"`` method and system for controlling a hard disk drive using a multimediacard physical interface '' was invented by marko ahvenainen ruutana , finland ."
4508,1,"the 10,000-odd square metre plot that stockmann has bought for the nevsky center shopping center is located on nevsky prospect , st petersburg 's high street , net to the vosstaniya square underground station , in the immediate vicinity of moscow station ."
4509,0,the court found telecominvest 's arguments convincing .
4510,1,"the other actions include the cutting of the epensive weekend shifts , the freezing of the production bonus system and by a general cost-cutting program ."
4511,1,"typically , the transmission power level can be decreased when the interference noise is above a predefined value ."
4512,1,bioheapleaching makes etraction of metals from low grade ore economically viable .
4513,0,"dubai nokia has announced the launch of `` comes with music '' , its ground-breaking service which introduces a new way for people to enjoy music ."
4514,2,"rapala vmc corporation stock echange release october 10 , 2008 at 11.45 am kaupthing bank oyj ( `` kapthing '' ) has informed rapala vmc corporation ( `` rapala '' ) that it has interrupted the liquidity providing for rapala 's share for the time being ."
4515,1,"steve jackson , ebusiness analyst at satama and former ceo of aboavista said : `` google broke the mold when they gave away google analytics for free ."
4516,1,"sukhraj dulai , of the 2900 block of boni sue court , a cul-de-sac on the city 's north side , started the vehicle and went inside his house about 8 a.m. tuesday , leaving the garage door open ."
4517,1,the negotiations concern 246 salaried and senior salaried employees and are scheduled to be completed in si weeks .
4518,1,"typical end-uses include roof structures , floorings , walls and ceilings , non-visible structures in vehicles , packaging and boes , construction site structures , fencing and shelters , and formwork with a limited number of concrete pourings ."
4519,1,"we offer challenging and interesting employment for over 20,000 people in 20 countries throughout europe ."
4520,1,"we offer our clients integrated management consulting , total solutions for comple projects and efficient , best-in-class design and supervision ."
4521,1,`` our research shows that access to information technology has been one of the limiting factors for most small businesses especially when they work in a heterogenous network based environment .
4522,0,1 block lamp harri koskinen 's light was introduced in 1996 and has been a bestseller ever since .
4523,1,"amer , which bought salomon from adidas in october , said the job cuts are aimed at boosting competitiveness ."
4524,2,"however , this increases signaling traffic which wastes network resources and allows fewer smartphones to connect ."
4525,1,"in a note to clients published , the dutch broker described the company 's third quarter results as ` soft ' , although it also noted that elcoteq retained its guidance , dealers said ."
4526,1,m2 communications disclaims all liability for information provided within information on on the world wide web .
4527,1,rosen was cautious about being too optimistic inregard to the second half of the year .
4528,1,"the eb tough voip field phone is equipped with an integrated speaker , ethernet and shdsl connectivity , and enables several innovative applications ."
4529,2,the first ship has been delayed and is estimated to be completed in spring 2010 .
4530,2,"tallink silja attributes the significant drop to problems with the booking system that was taken into operation in october , the sale of trailer ferry ` sky wind ' and the route between stockholm and riga , which has won passengers from the helsinki-stockholm route ."
4531,2,finnlines estimated in its annual general meeting that 2008 will be financially a tough year due to large investments .
4532,2,"`` adjustment to the fall in price level , in contrast , has been less effective ."
4533,2,17 march 2011 - goldman sachs estimates that there are negative prospects for the norwegian mobile operations of norway 's telenor asa osl : tel and sweden 's teliasonera ab sto : tlsn in the short term .
4534,0,"to ensure low operational cost for radio networks , the bts modules can be configured , software upgraded and diagnosed remotely ."
4535,2,"based on the first quarter result , eisting order backlog and new order prospects , the company epects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume ."
4536,0,"key shareholders of finnish it services provider tietoenator oyj on friday rejected a hostile eur1 .08 billion $ 1.67 billion offer from buyout shop nordic capital , giving new life to a possible counter offer from blackstone group lp and norwegian telecom telenor asa ."
4537,1,"he answers questions on how many visitors conversations gets , how big the team is and what the problems are when setting up social media channels ."
4538,2,stores 16 march 2010 - finnish stationery and gift retailer tiimari hel : tii1v said yesterday that it will cut a total of 28 jobs in its units tiimari retail ltd and galleri finland ltd as a result of the closure of shops .
4539,1,"a local waste management company , turun seudun j+ætehuolto , has planned to set up a 150,000 tonne waste-burning facility ."
4540,1,"according to chairman michael hornborg , the organizations has merely criticised raisio 's weak performance ."
4541,0,"as a result , the russia 's import restrictions on finnish dairy companies will be canceled on 6 august 2010 ."
4542,1,finnish forestry company upm-kymmene and waste management company lassila & tikanoja said on jan. 30 they were planning to produce ethanol and energy from commercial and industrial waste .
4543,2,"only the driver was left in the car with the suspect , who was kidnapped and forced at gunpoint to drive to durham ."
4544,1,"pge belchatow runs the 4.44 gw belchatow coal-fired power plant , and fortum has intentions to start a ccs demonstration project jointly with teollisuuden voima oyj ( tvo ) - another finnish utility - at the their jointly owned 565mw meri-pori coal-fired facility ."
4545,1,"the chain has been trying to cut its own costs , pressuring vendors such as fitness equipment manufacturer precor to slash prices ."
4546,1,biotie north-american licensing partner somaon pharmaceuticals started a phase ii-iii clinical study in patients suffering from pathological gambling and a pilot phase ii study in nicotine addiction smoking cessation .
4547,1,"for 24-hour news , try icis news www.icis.com click `` trial '' , then icis news"
4548,1,he wore a black beanie-type cap and a black jacket .
4549,2,the administrators have indicated a need for 900 job cuts at the irish insurer over the net 15 months .
4550,1,the products have a low salt and fat content .
4551,2,the total need for staff cuts corresponds to about 300 man-years .
4552,1,"according to product manager lassi hietanen , building a power plant that burns mied waste in helsinki may not be a good idea because this reduces the production of combined power plants using natural gas ."
4553,2,"according to scanfil , demand for telecommunications network products has fluctuated significantly in the third quarter of 2006 , and the situation is epected to remain unstable for the rest of the year ."
4554,2,finnair believes the strike will cause it daily net losses in ecess of eur 2mn due to canceled reservations and passenger re-routing .
4555,2,"helsinki thomson financial - shares closed little changed , with cargotec and huhtamaki dropping sharply on disappointing second-quarter reports ."
4556,2,"the airline estimated that the cancellation of its flights due to the closure of european airspace , and the process of recommencing traffic , have caused a the company a loss of eur20m , including the costs of stranded passengers ' accommodation ."
4557,2,the announcement comes two weeks before a key licensing agreement epires between between the two companies which are embroiled in a disagreement over royalty payments for teas instrument chips which use qualcomm-patented technology .
4558,2,"in finland , op-pohjola 's staff union is boycotting the group 's insurance sales tasks because the company has refused to take the sale of insurance into account in determining wages ."
4559,2,ruukki group calculates that it has lost eur 4mn in the failed project .
4560,2,"samsung currently occupies third place and lost ground during the quarter , dropping by 1.8 % to an 11.1 % share overall ."
4561,2,"the baltimore police and fire pension , which has about $ 1.5 billion , lost about $ 3.5 million in madoff ponzi scheme ."
4562,2,"vanhanen said the strike would be `` etremely damaging '' as some 1,300 participants and reporters begin to arrive in finland for the one-day eu summit with russian president vladimir putin in lahti , about 100 kilometers ( 60 miles ) north of helsinki ."
4563,2,"`` small firms are suffering at the moment because they are likely to have money trouble , '' he added ."
4564,2,altogether finnair has canceled over 500 flights because of the strike .
4565,2,"operating result , ecluding one-off items , totaled eur 9.1 mn compared to eur 10.6 mn in continuing operations , ecluding one-off items in 2004 ."
4566,2,"dealers said the share was largely hit by investor disappointment about a refining margin of just 9.48 usd per barrel for the quarter and the performance of its shipping unit , which saw ebit drop to 5 mln eur from 20 mln eur a year amid a fall in volumes and tanker rates ."
4567,2,"making matters more difficult , the company said it has been grappling with higher oil and gas prices , which have pushed up the cost of energy , raw materials and transportation ."
4568,0,"`` beyond the improved voice capabilities , customers now have a streamlined way to comply with recalls and other traceability requirements , providing them with a competitive advantage ."
4569,0,finnair was able to operate most of its leisure flights despite the strike .
4570,1,"the business idea of budget sport is to offer customers a wide range of high-quality sports equipment and clothing at low prices , the company said ."
4571,1,one of the headboes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard .
4572,1,"one of the headboes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard , company said in a statement received by lesprom network ."
4573,2,small investors have voiced fears that the shares will end up with risk investors .
4574,2,"the result will also be burdened by increased fied costs associated with operations in china , and restructuring costs in japan ."
4575,0,"as part of the transaction , m-real and sappi have also signed a long-term agreement on the supply of pulp and bctmp and other smaller services and supplies ."
4576,1,sales were down 14 per cent in finland and up 27 per cent abroad where sales were lifted by the strong growth in sales in russia and lithuania .
4577,1,"in asia earlier , japan 's nikkei inde fell 0.62 percent and hong kong 's hang seng inde rose 0.56 percent ."
4578,1,4 february 2011 - finnish privacy and security software developer tectia oyj ( hel : tec1v ) said wednesday it has set up two strategic business units - managed security and mobile authentication .
4579,2,"operating profit for the 12-month period decreased from eur2 .9 m while turnover increased from eur24 .5 m , as compared to the financial year 2004 ."
4580,2,"operating profit for the 12-month period decreased from eur28 .2 m while net turnover increased from eur313 .42 m , as compared to the financial year 2004 ."
4581,2,"operating profit for the 12-month period decreased from eur5 .4 m while net sales increased from eur62 .0 m , as compared to the financial year 2004 ."
4582,1,"operating profit for the 12-month period decreased from eur9 .6 m while net sales increased from eur69 .0 m , as compared to 2005 ."
4583,1,"operating profit for the si-month period decreased from eur111 .9 m , while sales increased from eur1 ,275 m , as compared to the corresponding period in 2006 ."
4584,2,"operating profit for the si-month period decreased from eur21m , while net sales increased from eur436 .9 m , as compared to the corresponding period in 2007 ."
4585,2,"operating profit for the three-month period decreased from eur1 .65 m while net sales increased from eur14 .6 m , as compared to the corresponding period in 2005 ."
4586,2,"in the first half of 2008 , the bank 's operating profit fell to eur 11.8 mn from eur 18.9 mn , while net interest income increased to eur 20.9 mn from eur 18.8 mn in the first half of 2007 ."
4587,2,"operating profit for the 12-month period decreased from eur157 .5 m , while net sales increased from eur634 .3 m , as compared to 2007 ."
4588,2,"operating profit for the 12-month period decreased from eur17 .9 m while net sales increased from eur58 .3 m , as compared to 2007 ."
4589,2,"operating profit for the nine-month period decreased from eur19 .9 m while net sales increased from eur155 .7 m , as compared to the corresponding period in 2007 ."
4590,2,"comparable operating profit for the quarter decreased from eur510m while sales increased from eur860m , as compared to the third quarter 2007 ."
4591,2,"earlier today , geberit 's finnish rival uponor oyj cut its full-year sales growth forecast to 6 pct from 10 pct , blaming tough conditions in germany and the us , as well as currency factors ."
4592,0,"in the fourth quarter of 2009 , atria 's net loss shrank to eur 1.2 million from eur 5.9 million and net sales contracted to eur 340.4 million from eur 361.1 million ."
4593,2,"operating loss totalled eur 0.3 mn , down from a profit of eur 5.1 mn in the first half of 2009 ."
4594,2,"operating loss totalled eur 0.9 mn , down from a profit of eur 2.7 mn ."
4595,2,"preta loss totaled eur 1.2 mn , down from a profit of eur 2.1 mn in 2004 ."
4596,2,"the group 's operating loss was eur 0.8 mn , down from a profit of eur 2.5 mn in 2004 ."
4597,2,"the finnish national carrier said net loss in april through june was euro26 million , down from a net profit of euro13 million a year earlier ."
4598,2,"it generated an operating loss of eur 96.3 mn , down from a profit of eur 43.9 mn ."
4599,1,"the highest growth would be in china , while weakening demand would continue in north america , upm said ."
4600,2,"upm said the move will lower net profit by  20ac 385 million us$ 520 million in the second quarter , mainly due to impairment charges ."
4601,1,"marubeni has participated in ghg - green house gas - emission reduction projects overseas , obtained emissions credit from its projects and has provided these to japanese clients ."
4602,0,"the two companies will also partner in further developing raiso 's cholesterol lowering brand , benecol ."
4603,1,"below are consolidated , unaudited results for amanda capital under ifrs reporting standards ."
4604,1,below are unaudited consolidated results for aspocomp group under ifrs reporting standards .
4605,1,"aspocomp group oyj stock echange release december 15 , 2006 at 4:50 pm according to the disclosure received today by aspocomp group oyj , the share of henrik nyberg in aspocomp group oyj 's share capital and votes has decreased below 5 percent ."
4606,1,sales fell abroad but increased in finland .
4607,2,"since the association 's data do not cover sales figures from about 100 small local breweries and sales of imported beer products , the actual market shares of its members are smaller than those given in the report ."
4608,1,total two offers were received by contracting authority for participating in this contract ; however the contract was allotted to affecto finland oy .
4609,2,"at 1.33 pm , the om helsinki 25 was 0.30 pct lower at 2,463.67 and the om helsinki was down 0.37 pct at 8,537.42 on volume of 256 mln eur ."
4610,2,"at 12.01 pm , the om helsinki 25 was down 0.66 pct to 3,143.57 and the om helsinki was 0.67 pct lower at 10,530.74 on 253 mln eur turnover ."
4611,1,"compared with the ftse 100 inde , which fell 35.2 points ( or 0.6 % ) on the day , this was a relative price change of 0.6 % ."
4612,1,elcoteq se is europe 's largest contract electronics maker and has set up a unit in bangalore in association with avista advisory of mumbai .
4613,2,helsinki ( af ) - kci konecranes said that franklin resources inc 's share of voting rights in the finnish cranes company fell last week to 4.65 pct from more than 9 pct in october 2005 .
4614,2,"in january-august 2009 , imports by sea in container , lorry , and trailer units fell by 27.7 % and eports by 28.6 % from the corresponding period in 2008 ."
4615,1,liora 's got a brand-new bag .
4616,2,the airline 's share price closed down slightly at (  20ac ) 12.51 ( $ 15us .74 ) in helsinki .
